05-01-17-13-08-14	MouseMoveV	0	60.68686	1278.639	436.2695
05-01-17-13-08-14	MouseMoveV	0	60.80104	1278.639	435.4362
05-01-17-13-08-14	MouseMoveS	0	60.9012	1278.639	435.4362
05-01-17-13-08-16	MouseMoveV	0	62.41769	1277.806	435.4362
05-01-17-13-08-16	MouseMoveS	0	62.51794	1277.806	435.4362
05-01-17-13-08-16	MouseMoveV	-0.4472267	62.85161	1278.639	433.7695
05-01-17-13-08-17	MouseMoveS	0	63.53455	1289.473	434.6029
05-01-17-13-08-17	MouseDown	0	63.68486	1289.473	434.6029
05-01-17-13-08-17	nextTutorial	4	63.83474	1289.473	434.6029
05-01-17-13-08-17	MouseUp	0	63.83474	1289.473	434.6029
05-01-17-13-08-18	MouseMoveV	-1	64.43434	1288.639	434.6029
05-01-17-13-08-18	MouseMoveV	0	64.76749	1286.973	433.7695
05-01-17-13-08-18	MouseMoveS	0	65.0844	1285.306	432.1029
05-01-17-13-08-19	MouseMoveS	0	65.30142	1283.639	432.1029
05-01-17-13-08-20	MouseMoveV	0	66.71794	1283.639	431.2695
05-01-17-13-08-20	MouseMoveS	0	66.91838	1283.639	430.4362
05-01-17-13-08-21	MouseMoveS	0	67.36752	1283.639	429.6029
05-01-17-13-08-22	MouseMoveV	0	68.21842	1286.139	427.9362
05-01-17-13-08-22	MouseMoveV	0	68.33437	1286.139	427.1029
05-01-17-13-08-22	MouseMoveS	0	68.45177	1286.139	427.1029
05-01-17-13-08-22	MouseDown	0	68.4851	1286.139	427.1029
05-01-17-13-08-22	nextTutorial	5	68.61832	1286.139	427.1029
05-01-17-13-08-22	MouseUp	0	68.61832	1286.139	427.1029
05-01-17-13-08-26	MouseMoveS	0	72.95129	1286.139	426.2695
05-01-17-13-08-27	MouseMoveS	0	73.65123	1286.139	425.4362
05-01-17-13-08-29	MouseMoveV	-0.05826105	75.40117	1272.083	426.2565
05-01-17-13-08-29	MouseMoveD	168.832	75.51788	1105.228	452.015
05-01-17-13-08-29	MouseMoveD	226.0416	75.634	882.2396	489.043
05-01-17-13-08-29	MouseMoveD	181.0457	75.73452	703.3984	517.2103
05-01-17-13-08-29	MouseMoveD	248.9609	75.85075	455.0618	534.8307
05-01-17-13-08-29	MouseMoveD	115.9647	75.96783	339.2415	540.6152
05-01-17-13-08-29	MouseMoveV	-0.7530801	76.06793	343.7077	536.3021
05-01-17-13-08-30	MouseMoveV	-0.1679604	76.30122	364.095	492.2591
05-01-17-13-08-30	MouseMoveV	0.05930484	76.51762	351.595	481.4258
